nconst,primaryName,First Name,Last Name,birthYear,deathYear,primaryProfession,knownForTitles,"Asian,GreaterEastAsian,EastAsian","Asian,GreaterEastAsian,Japanese","Asian,IndianSubContinent","GreaterAfrican,Africans","GreaterAfrican,Muslim","GreaterEuropean,British","GreaterEuropean,EastEuropean","GreaterEuropean,Jewish","GreaterEuropean,WestEuropean,French","GreaterEuropean,WestEuropean,Germanic","GreaterEuropean,WestEuropean,Hispanic","GreaterEuropean,WestEuropean,Italian","GreaterEuropean,WestEuropean,Nordic",race
nm0911886,Tom Ward,Tom,Ward,1971,\N,actor,"tt0159090,tt0180073,tt0280770,tt0302739",0.0025212064,0.0015568152,0.0014109303,0.004116182,0.00094569405,0.89460087,0.0018593684,0.034571752,0.0058666333,0.0051681693,0.0023022713,0.004434322,0.04064585,"GreaterEuropean,British"
nm0000446,Mariel Hemingway,Mariel,Hemingway,1961,\N,"actress,producer,soundtrack","tt0079522,tt0208874,tt0159730,tt0094074",0.0012817151,0.00055645383,0.01785869,0.1969916,9.902196e-05,0.43932354,0.00019981517,0.0015289353,0.33844447,0.00034138365,0.0024783732,0.0006756882,0.00022032525,"GreaterEuropean,British"
nm1592605,Michael Childers,Michael,Childers,\N,\N,actor,"tt2645374,tt0106179,tt3097578,tt0427343",0.0060674795,0.0019337388,0.00065467315,0.0012566968,0.00078927696,0.89945614,0.00228186,0.058144573,0.002435133,0.0121437805,0.007379134,0.003390542,0.004066912,"GreaterEuropean,British"
nm1415323,Miley Cyrus,Miley,Cyrus,1992,\N,"music_artist,soundtrack,actress","tt0397892,tt1294226,tt1114677,tt0493093",0.0057711666,0.018856877,0.0032902204,0.0056933006,0.01143645,0.4755409,0.064297594,0.0956622,0.11471841,0.025001166,0.075049706,0.08196128,0.022720706,"GreaterEuropean,British"
nm0382791,Adam Hicks,Adam,Hicks,1992,\N,"actor,music_department,soundtrack","tt1189346,tt3181822,tt0462346,tt1648204",0.0022140518,0.0012348206,0.00081576774,0.0065656453,0.0019371203,0.9288159,0.0015503534,0.034654453,0.008176823,0.0020169632,0.0048807347,0.0034750635,0.0036624542,"GreaterEuropean,British"
nm0452963,Q'orianka Kilcher,Q'orianka,Kilcher,1990,\N,"actress,producer,soundtrack","tt0402399,tt1646225,tt1185344,tt5073642",0.0011018851,0.0063878074,0.028297566,0.03808588,0.0071423748,0.059355877,0.016583618,0.08141176,0.03424253,0.07168893,0.14426799,0.5108487,0.0005850977,"GreaterEuropean,WestEuropean,Italian"
nm0201574,Lisa Darr,Lisa,Darr,1963,\N,"actress,producer","tt8996412,tt0120684,tt0202748,tt1758830",0.009614277,0.00638301,0.00803455,0.007484194,0.01809515,0.78581476,0.0043422645,0.075893655,0.03067182,0.0011856925,0.02864794,0.021160685,0.0026718946,"GreaterEuropean,British"
nm1869029,Sterling Beaumon,Sterling,Beaumon,1995,\N,"actor,producer,director","tt0411008,tt1637727,tt2215399,tt6110318",0.006072767,0.091838345,0.0007184084,0.00058949017,0.0018825674,0.65958947,0.0043817135,0.057457123,0.049562875,0.02533603,0.0073795384,0.013553122,0.08163856,"GreaterEuropean,British"
nm1537825,Sam Heughan,Sam,Heughan,1980,\N,"actor,producer,writer","tt1083448,tt0401019,tt0390197,tt3006802",0.0034826254,0.0017815753,0.0023983684,0.0006702135,0.0071281595,0.8514798,0.002431471,0.10193161,0.011632873,0.00035776247,0.003805635,0.012451635,0.00044823403,"GreaterEuropean,British"
nm2092398,Oswaldo Castillo,Oswaldo,Castillo,\N,\N,actor,"tt0814130,tt0475898,tt1618410",0.0014785145,0.0046548955,0.0046936776,0.002613195,0.0015800056,0.005378819,9.827806e-05,0.0049022133,0.0062848493,0.00076660624,0.8811102,0.08634804,9.061219e-05,"GreaterEuropean,WestEuropean,Hispanic"
nm0023885,Tom Amandes,Tom,Amandes,1959,\N,"actor,director,soundtrack","tt0318883,tt0116908,tt0120620,tt0120570",0.00035962262,0.0054815114,0.084607646,0.13664906,0.024463398,0.35380247,0.0012763627,0.1542771,0.0060849744,0.008250313,0.17443343,0.025699321,0.024614828,"GreaterEuropean,British"
nm0317315,Todd Giebenhain,Todd,Giebenhain,\N,\N,"actor,soundtrack","tt2077823,tt0212671,tt0452046,tt1615919",0.00077855686,0.0096213855,0.00047740983,0.00038086687,0.0007276802,0.38711473,0.0069400417,0.32636023,0.1289906,0.04982235,0.010395033,0.064694494,0.013696685,"GreaterEuropean,British"
nm0501489,Samantha Lemole,Samantha,Lemole,\N,\N,"actress,producer,art_department","tt0250494,tt5462326,tt1791528,tt1233227",0.0020237062,0.0016406205,0.051245023,0.064755104,0.048360463,0.5029821,0.004955076,0.060960717,0.033234388,0.0032583354,0.051977698,0.15985067,0.0147561245,"GreaterEuropean,British"
nm4742129,Burt Grinstead,Burt,Grinstead,\N,\N,"actor,producer,writer","tt5493706,tt7391958,tt9382596,tt7235466",0.007650881,0.006671385,0.0030394327,0.012715257,0.0026971982,0.7678468,0.009518385,0.085318916,0.013747357,0.0044560786,0.017916435,0.015675075,0.0527468,"GreaterEuropean,British"
nm5871038,Gus Halper,Gus,Halper,1992,\N,"actor,producer,writer","tt6110318,tt8285580,tt10558552,tt5719748",0.0023476789,0.0012119751,0.0042768396,0.00421217,0.041658442,0.51125574,0.003381341,0.27281928,0.015397507,0.044415873,0.0039241454,0.027269721,0.06782928,"GreaterEuropean,British"
nm0365501,Bret Harrison,Bret,Harrison,1982,\N,"actor,producer,soundtrack","tt0362359,tt0255734,tt1083462,tt0273923",0.0035804266,0.00073973526,0.0028479178,0.008885975,0.0011825683,0.922993,0.0012236472,0.02874645,0.011878814,0.00082961656,0.004432236,0.004743215,0.007916487,"GreaterEuropean,British"
nm0860688,Sarah Thompson,Sarah,Thompson,1979,\N,"actress,soundtrack","tt0819755,tt0119349,tt0162065,tt1210042",0.0012243508,0.0013981184,0.00095818395,0.0028965683,0.001180201,0.9574017,9.425558e-05,0.019080283,0.0016803298,0.00034134032,0.0055851564,0.0031492803,0.005010299,"GreaterEuropean,British"
nm0000757,Melissa Sue Anderson,Melissa,Sue Anderson,1962,\N,"actress,producer,soundtrack","tt0071007,tt0082498,tt0088513,tt0463850",0.0033454092,0.010903015,0.000934896,0.024492232,0.0020970784,0.28234324,0.043239523,0.070012346,0.44548938,0.012148183,0.02047583,0.060802933,0.023715854,"GreaterEuropean,WestEuropean,French"
nm0001258,James Garner,James,Garner,1928,2014,"actor,producer,soundtrack","tt0071042,tt0057115,tt0332280,tt0186566",0.0062050615,0.002265864,0.008169446,0.0035419292,0.0008618465,0.92131376,0.0023314415,0.021416962,0.021374313,0.0007328022,0.005618351,0.0036655,0.0025027154,"GreaterEuropean,British"
nm2652716,Grant Gustin,Grant,Gustin,1990,\N,"actor,soundtrack,music_department","tt4622122,tt4016454,tt3107288,tt2193021",0.024974603,0.019924298,0.011132515,0.0060629733,0.012974079,0.48609644,0.08804487,0.040081132,0.091814615,0.05946144,0.019289233,0.054800954,0.08534287,"GreaterEuropean,British"
nm0215938,Salvador del Solar,Salvador del,Solar,1970,\N,"actor,director,writer","tt4072352,tt2011471,tt0190611,tt3424914",0.0012935757,0.0044073965,0.06676635,0.050086457,0.010331718,0.024196828,0.003274181,0.09511129,0.015240056,0.0008547967,0.71238464,0.015809365,0.00024330195,"GreaterEuropean,WestEuropean,Hispanic"
nm0183557,Raymond Coulthard,Raymond,Coulthard,1968,\N,"actor,soundtrack","tt0280770,tt0116209,tt0111912,tt0104940",0.002827706,0.0024068072,0.003298702,0.0039863987,0.0017739628,0.8863109,0.0013127857,0.012399549,0.07097004,0.0015516636,0.005871018,0.004889329,0.0024010919,"GreaterEuropean,British"
nm2174090,Scottie Thompson,Scottie,Thompson,1981,\N,"actress,producer","tt0364845,tt1564585,tt3148266,tt4558200",0.004092685,0.0014243363,0.0030780267,0.006532475,0.0006694982,0.9212618,0.002248603,0.03172978,0.010291565,0.006099813,0.0040814714,0.0043632453,0.004126858,"GreaterEuropean,British"
nm2831140,Janae Caster,Janae,Caster,\N,\N,actress,"tt1316037,tt1437274,tt2895714",0.010247157,0.059711333,0.0014973562,0.005235428,0.018313807,0.6025039,0.0024462885,0.1340435,0.0050645443,0.014401637,0.11602554,0.020938408,0.009571151,"GreaterEuropean,British"
nm2792296,Sonequa Martin-Green,Sonequa,Martin-Green,1985,\N,"actress,producer,writer","tt5171438,tt3554046,tt1843230,tt1520211",0.0041518486,0.006894654,0.00031933608,0.0037792916,0.00092621846,0.08741531,0.002602612,0.028953027,0.0032522785,0.003062485,0.83982986,0.013340237,0.005472857,"GreaterEuropean,WestEuropean,Hispanic"
nm1541751,Yury Tsykun,Yury,Tsykun,\N,\N,"actor,producer","tt2937900,tt1190689,tt0887883,tt1492966",0.020729795,0.0006683178,0.00019775642,0.00027771876,0.0036150594,0.0006812613,0.9491535,0.024036162,0.00025439693,5.235448e-05,5.738155e-05,0.00021764578,5.8612153e-05,"GreaterEuropean,EastEuropean"
nm3513753,Jessie Barr,Jessie,Barr,\N,\N,"actress,writer,producer","tt4621284,tt8170506,tt5669378",0.009644623,0.0010836158,0.022785466,0.00871701,0.009474654,0.7825186,0.0018025058,0.057044767,0.076004036,0.0022756273,0.01849176,0.008730807,0.0014265897,"GreaterEuropean,British"
nm1483273,John Patrick Jordan,John,Patrick Jordan,\N,\N,"actor,producer,soundtrack","tt0804503,tt0203259,tt9064858,tt15487922",0.010267993,0.0032317871,0.0044473256,0.0004901281,0.00021293688,0.94154114,0.0013015695,0.009020624,0.018005712,0.0017780381,0.003123174,0.006022413,0.0005572807,"GreaterEuropean,British"
nm1997065,Kamala Jones,Kamala,Jones,1977,\N,"actress,miscellaneous,producer","tt6271806,tt1266020,tt1562849,tt0763831",0.005351955,0.0036658812,0.2122987,0.029556558,0.017932562,0.6395411,0.0029398175,0.03205484,0.020867217,0.0030753778,0.017580517,0.005623468,0.00951196,"GreaterEuropean,British"
nm2002649,Dave Franco,Dave,Franco,1985,\N,"actor,producer,writer","tt3531824,tt3521126,tt1232829,tt2004420",0.008178817,0.0074786684,0.0044506537,0.020544903,0.013297854,0.44892558,0.0035542024,0.1363487,0.08627029,0.0039262027,0.09932939,0.16336763,0.0043271887,"GreaterEuropean,British"
nm0570771,Joey McIntyre,Joey,McIntyre,1972,\N,"actor,writer,producer","tt2404463,tt1598822,tt3453512,tt0375145",0.0068785613,0.0027395282,0.0021605333,0.0036164634,0.0004130755,0.88874686,0.00056564016,0.017434338,0.02380645,0.00031459462,0.046152152,0.007046226,0.00012556836,"GreaterEuropean,British"
nm5155666,Ross Kimball,Ross,Kimball,\N,\N,actor,"tt9054192,tt7068580,tt2461150,tt2322158",0.0015323741,0.00053403276,0.008095122,0.020837892,0.012449057,0.86639315,0.000940978,0.06979853,0.00782809,0.00071756437,0.0033150534,0.00623434,0.0013238052,"GreaterEuropean,British"
nm3409815,Amber Nelson,Amber,Nelson,\N,\N,"actress,writer,producer","tt16287250,tt6706252,tt4490348,tt16287274",0.0040984424,0.0038872422,0.0109543195,0.031300664,0.037555203,0.5352605,0.011338885,0.28800952,0.016052563,0.0028214664,0.019928562,0.009612378,0.029180333,"GreaterEuropean,British"
nm0517059,Anne Marie DeLuise,Anne,Marie DeLuise,1969,\N,"actress,casting_department,producer","tt3920814,tt0118480,tt0199421,tt0899106",0.00046234953,0.00024842407,0.0015341834,0.0018454973,0.00034689478,0.24381053,0.0012040652,0.007896166,0.62472636,0.028177984,0.016214931,0.054612726,0.018919883,"GreaterEuropean,WestEuropean,French"
nm3920288,Taissa Farmiga,Taissa,Farmiga,1994,\N,"actress,producer,soundtrack","tt3799372,tt2132285,tt2118624,tt1715336",0.015494727,0.019542892,0.007201169,0.37511933,0.108973,0.026937498,0.07143796,0.049510933,0.09179012,0.021873323,0.07119216,0.121024154,0.019902838,"GreaterAfrican,Africans"
nm1828210,Steven C. Stewart,Steven,C. Stewart,1937,2001,"actor,writer","tt0118141,tt1486830,tt0795405",0.0027807145,0.004543478,0.006127206,0.0063269637,0.0020099848,0.7868809,0.0031701366,0.119341195,0.031367783,0.0059194104,0.010252302,0.014755329,0.0065245978,"GreaterEuropean,British"
nm0690125,Scarlett Pomers,Scarlett,Pomers,1988,\N,"actress,soundtrack","tt0112435,tt0284722,tt0120213,tt0112178",0.0012683978,0.0033706615,0.00066952343,0.00028170936,0.0004752447,0.86557996,0.0018682971,0.06766511,0.032986686,0.0043530944,0.0025861843,0.016903391,0.0019917937,"GreaterEuropean,British"
nm0001967,Peter Boyle,Peter,Boyle,1935,2006,"actor,soundtrack","tt0095963,tt0072431,tt0075314,tt0115167",0.004046989,0.00078014156,0.0066169957,0.020580316,0.0020815453,0.88783133,0.0011551096,0.01743667,0.016601307,0.0046317987,0.0042299526,0.0068018977,0.027205944,"GreaterEuropean,British"
nm7703859,Will Urbina,Will,Urbina,\N,\N,"actor,editor,producer","tt5844474,tt4887842",0.0048482777,0.00823872,0.010199385,0.023604695,0.0025187626,0.6222457,0.0039931308,0.060283612,0.06613251,0.002251808,0.03449974,0.16058943,0.0005941792,"GreaterEuropean,British"
nm3663324,Kathryn McCormick,Kathryn,McCormick,1990,\N,"actress,producer","tt1800741,tt3024964,tt1016075,tt0247082",0.003742187,0.00451262,0.0016998881,0.00024939657,0.00016250367,0.94458276,0.00020252822,0.009521664,0.01667127,0.0009156707,0.007833051,0.009767154,0.00013938847,"GreaterEuropean,British"
nm1628077,Brooklynn Proulx,Brooklynn,Proulx,1999,\N,"actress,soundtrack","tt0452694,tt1179069,tt0817230,tt0464154",0.0024211996,0.0016327768,0.004413005,0.0011103024,0.0012333317,0.21090758,0.018141724,0.0130870715,0.6578924,0.06694375,0.0046018297,0.0044725095,0.013142513,"GreaterEuropean,WestEuropean,French"
nm3307291,C.J. Perry Barnyashev,C.J.,Perry Barnyashev,1985,\N,"actress,producer","tt11762434,tt1367312,tt1981677,tt2848292",0.0012306862,0.00014111676,0.00676698,0.0007607087,0.09079781,0.0058994708,0.8807313,0.008102009,0.0040966636,0.00012085537,0.0007298361,0.00053797214,8.465613e-05,"GreaterEuropean,EastEuropean"
nm0078940,James Best,James,Best,1926,2015,"actor,director,writer","tt0043137,tt0078607,tt0052969,tt0059711",0.008018695,0.0036289063,0.013791797,0.008035659,0.0013975932,0.88277304,0.00571211,0.025661083,0.030769547,0.001714205,0.00914862,0.0035416463,0.0058071166,"GreaterEuropean,British"
nm4436761,Matilda Anna Ingrid Lutz,Matilda,Anna Ingrid Lutz,1991,\N,actress,"tt6738136,tt4650414,tt5057130,tt0498381",0.00063622853,0.0072137327,0.0008997109,0.002366912,0.0008925211,0.054679193,0.02366938,0.04631652,0.10602954,0.19780317,0.44397512,0.08886828,0.02664975,"GreaterEuropean,WestEuropean,Hispanic"
nm1169619,Adrienne Houghton,Adrienne,Houghton,1983,\N,"actress,soundtrack,director","tt0338852,tt1018785,tt0800318,tt0393162",0.0010950146,0.00013277873,0.0019281384,0.002042807,0.00012042404,0.9208926,0.00023685835,0.0080965115,0.050349683,0.0013415676,0.0080446135,0.005267785,0.0004510988,"GreaterEuropean,British"
nm0205569,Tom Davis,Tom,Davis,1952,2012,"writer,actor,producer","tt0251075,tt0072562,tt0106598,tt0086465",0.00037389994,0.0005521595,0.002495141,0.001720426,0.0012449824,0.89103407,0.0022673379,0.0747283,0.0057090875,0.0042059897,0.00399277,0.003663495,0.00801238,"GreaterEuropean,British"
nm0005458,Jason Statham,Jason,Statham,1967,\N,"actor,producer,stunts","tt4779682,tt0479884,tt2820852,tt3079380",0.005616051,0.0051448937,0.002772483,0.005193604,0.0013072785,0.8986247,0.0019987156,0.035975464,0.019539544,0.0016629894,0.013425399,0.0052693277,0.0034695822,"GreaterEuropean,British"
nm0007113,Nana Patekar,Nana,Patekar,1951,\N,"actor,music_department,director","tt0102701,tt0110280,tt0476884,tt0451631",0.00057515845,0.00014257393,0.99124944,0.00035954005,0.0024145432,0.0026539948,0.0009060804,0.0004548522,0.00042473295,4.535077e-05,0.0006113597,0.00014513078,1.7291e-05,"Asian,IndianSubContinent"
nm9431152,Alexander Mariani,Alexander,Mariani,\N,\N,actor,tt3544014,0.00011132222,0.0009342637,0.0003482107,0.0034989628,0.0062252567,0.023686709,0.05672,0.013710083,0.019322874,0.0053999047,0.03010496,0.8389959,0.00094154995,"GreaterEuropean,WestEuropean,Italian"
nm0005568,Russell Wong,Russell,Wong,1963,\N,"actor,producer","tt0859163,tt0102526,tt0378918,tt0165929",0.8926413,0.0038179306,0.0011944945,0.0022021164,0.00060421624,0.06756202,0.001489684,0.0051111896,0.0043670963,0.0005292789,0.004979757,0.007808178,0.007692811,"Asian,GreaterEastAsian,EastAsian"
nm0000411,Edward Furlong,Edward,Furlong,1977,\N,"actor,producer,soundtrack","tt0103064,tt0165710,tt0990407,tt0120586",0.003701435,0.003065687,0.0026481168,0.013595835,0.0004382434,0.929004,0.0013181325,0.021527192,0.012891358,0.0013214832,0.0029522574,0.0072115553,0.00032461685,"GreaterEuropean,British"
nm0940851,D.B. Woodside,D.B.,Woodside,1969,\N,"actor,director,writer","tt4052886,tt1650552,tt0285331,tt0165929",0.002072528,0.0044842814,0.2943062,0.00043971845,0.00014797923,0.64367926,0.0012717549,0.006301584,0.0035553665,0.035055753,0.005643432,0.0026826172,0.00035953484,"GreaterEuropean,British"
nm0004395,Adam Scott,Adam,Scott,1973,\N,"actor,producer,soundtrack","tt3920596,tt1266020,tt0838283,tt11280740",0.002375068,0.001497633,0.0008378014,0.0025429355,0.0029065742,0.8675918,0.0052743335,0.09155157,0.01412127,0.0009841388,0.0026149738,0.006048019,0.0016540089,"GreaterEuropean,British"
nm0387581,Chelsea Hobbs,Chelsea,Hobbs,\N,\N,"actress,writer,producer","tt1332030,tt3314218,tt22296044,tt0355702",0.0078612445,0.004987104,0.003734741,0.03903771,0.0021399392,0.7791526,0.009222924,0.030210916,0.01900563,0.0020991475,0.054847684,0.02205079,0.025649583,"GreaterEuropean,British"
nm0234174,Omar J. Dorsey,Omar,J. Dorsey,1975,\N,"actor,producer,director","tt4419214,tt0335438,tt0878804,tt1075417",0.0034011845,0.0007121802,0.0540803,0.0748454,0.06250781,0.6990581,0.004431676,0.032304566,0.032774545,0.0016420035,0.015210236,0.0075275186,0.011504424,"GreaterEuropean,British"
nm0001434,Kris Kristofferson,Kris,Kristofferson,1936,\N,"music_artist,soundtrack,actor","tt0187738,tt0120784,tt0075265,tt0120611",0.0032900192,0.0036556155,0.0020013275,0.009990094,0.00066659594,0.57651705,0.018075839,0.1025334,0.027558137,0.007312036,0.0020062532,0.0058485186,0.2405451,"GreaterEuropean,British"
nm0123779,Clemency Burton-Hill,Clemency,Burton-Hill,1981,\N,actress,"tt0341855,tt0847147,tt0941993,tt0379632",0.0016781266,0.0014668315,0.0009741133,0.0010395492,0.00024783274,0.96036154,6.649958e-05,0.004115616,0.0042435513,0.00017557306,0.016376285,0.009095446,0.0001589329,"GreaterEuropean,British"
nm0700577,Lucy Punch,Lucy,Punch,1977,\N,"actress,soundtrack,writer","tt2180411,tt1284575,tt0427152,tt1389096",0.0065619894,0.0006191007,0.003329705,0.0042287745,0.00031816598,0.87500453,0.0026123805,0.023042478,0.01488958,0.0019678993,0.03534905,0.0315267,0.0005496967,"GreaterEuropean,British"
nm0655945,Juliana Paes,Juliana,Paes,1979,\N,actress,"tt3463250,tt6491190,tt0913160,tt1360961",0.0067714145,0.007862676,0.021516345,0.0040060366,0.0026519187,0.018195553,0.0018719551,0.017492928,0.008433665,0.0017410809,0.89482635,0.014303928,0.00032608613,"GreaterEuropean,WestEuropean,Hispanic"
nm0005326,Jaime Pressly,Jaime,Pressly,1977,\N,"actress,soundtrack,producer","tt0245686,tt0460091,tt0277371,tt1155056",0.011036364,0.018390458,0.002108903,0.008717727,0.0021783723,0.17584844,0.1031298,0.07516246,0.091527164,0.0048722685,0.4701882,0.027438613,0.009401204,"GreaterEuropean,WestEuropean,Hispanic"
nm1120609,Jane Brennan,Jane,Brennan,\N,\N,actress,"tt0758790,tt9902160,tt2381111,tt13756114",0.012912065,0.00902786,0.0005006009,0.006889794,0.0006807588,0.8365379,0.0093185585,0.057328958,0.024245787,0.010818834,0.01350926,0.00953513,0.008694466,"GreaterEuropean,British"
nm0001295,Graham Greene,Graham,Greene,1952,\N,"actor,writer,miscellaneous","tt5362988,tt0099348,tt0110478,tt0120689",0.0015742319,0.001518628,0.0016595534,0.0007758997,0.0018959004,0.93542784,0.002101743,0.033090502,0.010196164,0.00077180896,0.0027020895,0.0049589053,0.003326806,"GreaterEuropean,British"
nm0746811,Jeremy Rowley,Jeremy,Rowley,1974,\N,"actor,writer","tt0799949,tt0200550,tt0795361,tt1981558",0.0014673315,0.00094401237,0.0020801148,0.0005531658,0.00018625501,0.97609407,0.0004718903,0.010951587,0.0020359966,8.029811e-05,0.003073004,0.0018103945,0.00025187232,"GreaterEuropean,British"
nm0000249,James Woods,James,Woods,1947,\N,"actor,producer,director","tt0119282,tt0086541,tt0120877,tt0159097",0.0042110346,0.0010575928,0.0035851803,0.0012609435,0.00029394365,0.9627951,0.00085537345,0.008119022,0.012943499,0.00019042246,0.003279374,0.0012310654,0.00017753252,"GreaterEuropean,British"
