budget,genres,id,imdb_id,title,production_companies,production_countries,release_date,revenue,runtime,spoken_languages
0,Thriller,148652,tt2194748,The Eleventh Victim,{Bauman Entertainment},US,2012-11-03,0,89,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,Comedy,253344,tt1725986,Some Kind of Beautiful,"{Irish Dreamtime}, {Das Films}, {Southpaw Entertainment}, {Envision Entertainment}, {Knightsbridge Entertainment}, {PalmStar Media}, {Landafar}, {Landafar Entertainment}","GB, US",2015-07-16,0,99,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,"Horror, Mystery, Thriller",342896,tt2949196,I-Lived,"{Bleiberg Entertainment}, {Ministry of Content}",US,2015-07-03,0,97,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,Horror,329289,tt2737926,Always Watching: A Marble Hornets Story,"{Good Universe}, {Mosaic Films}, {Institution Post}",US,2015-04-07,0,91,"[{'iso_639_1': 'en', 'name': 'English'}]"
13000000,"Thriller, Horror",157544,tt1524575,The Vatican Tapes,"{Lakeshore Entertainment}, {Lionsgate}, {H2F Entertainment}, {Pantelion Films}",US,2015-07-24,1784763,91,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]"
0,"Drama, Thriller",288778,tt2094034,Runoff,"{White Whale Pictures}, {Cantuckee Pictures}",US,2015-06-26,0,90,"[{'iso_639_1': 'en', 'name': 'English'}]"
35000000,Comedy,257211,tt2361509,The Intern,"{Waverly Films}, {Warner Bros.}",US,2015-09-24,194564672,121,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,Family,142402,tt1436577,Sam Steele and the Junior Detective Agency,{Zingraff Motion Pictures},US,2011-01-04,0,87,[]
0,"Drama, Horror, Science Fiction",338676,tt3467412,Extinction,"{Vaca Films}, {La Ferme! Productions}, {Laokoon Filmgroup}, {Ombra Films}, {Telefónica Studios}","FR, HU, ES, US",2015-08-07,0,110,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,"Drama, Romance",140208,tt2240764,Bad Boy Street,{TLA Releasing},US,2012-10-22,0,80,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'en', 'name': 'English'}]"
0,Comedy,297098,tt4079776,Chelsea Handler Uganda Be Kidding Me Live,,US,2014-10-10,0,71,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,"Adventure, Action, Comedy, Family",277217,tt3440298,Descendants,{Walt Disney Television},US,2015-07-31,0,112,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,"Horror, Thriller",192023,tt2435514,The Invoking,{The October People},US,2013-03-16,0,82,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,"Comedy, Family, Romance",61719,tt1762308,Midway to Heaven,{Cosmic Pictures},US,2011-02-04,0,0,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,"Thriller, Horror",226458,tt1945044,Backmask,"{GO Productions}, {Vicarious Entertainment}, {Bloodline Productions}, {Shallow Focus}",US,2015-01-16,0,91,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,"Action, Science Fiction, Fantasy",261047,tt2721152,P-51 Dragon Fighter,"{Rogue State}, {Archstone Pictures}, {424 Post}, {ISS Prop House}",US,2014-06-17,0,84,"[{'iso_639_1': 'en', 'name': 'English'}]"
6000000,Drama,277546,tt3687398,The Runner,"{Paper Street Films}, {Back Lot Pictures}, {KGB Media}",US,2015-08-07,0,90,"[{'iso_639_1': 'en', 'name': 'English'}]"
5000000,"Thriller, Mystery",328425,tt4178092,The Gift,"{Blumhouse Productions}, {Blue-Tongue Films}, {Huayi Brothers Media}, {STX Entertainment}, {Ahimsa Films}",US,2015-07-30,58978653,108,"[{'iso_639_1': 'en', 'name': 'English'}]"
3500000,"Mystery, Horror",310131,tt4263482,The Witch,"{Parts and Labor}, {RT Features}, {Rooks Nest Entertainment}, {Maiden Voyage Pictures}, {Pulse Films}, {Scythia Films}, {Code Red Productions}, {Mott Street Pictures}, {Very Special Projects}","CA, US",2016-02-19,40423945,92,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,"Drama, TV Movie",80219,tt0338109,Homeless to Harvard: The Liz Murray Story,{Barnet Bain Films},US,2003-04-07,0,104,"[{'iso_639_1': 'en', 'name': 'English'}]"
5000000,"Comedy, Drama",300667,tt4158624,3 Generations,"{IM Global}, {Big Beach Films}",US,2016-02-11,443962,87,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,"Drama, Comedy, Romance",351964,tt3793788,The Escort,"{Skyhook Productions}, {Cloverhill Pictures}, {Perspective Productions}",US,2015-06-15,0,88,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,"Mystery, Drama, Crime, Thriller",324150,tt3219194,Uncle John,,US,2015-03-16,0,114,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,"Action, Drama, Thriller",25423,tt1230545,Kung Fu Killer,,"US, CA",2008-08-17,0,93,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,Comedy,348035,tt4835636,Chris Tucker Live,{NetFlix},US,2015-07-10,0,92,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,Comedy,239056,tt1426363,Hairbrained,{Love Lane Pictures},US,2013-05-31,0,97,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,"TV Movie, Action, Drama, History, War",65431,tt0162897,The Hunley,{Adelson Entertainment},US,1999-07-11,0,94,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,Comedy,67846,tt0448100,Richard Jeni: A Big Steaming Pile of Me,,US,2005-06-14,0,0,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,Comedy,238399,tt3053202,Bill Cosby: Far From Finished,{Levity Entertainment Group},US,2013-11-23,0,95,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,Drama,164652,tt0140785,About Sarah,{PGP Productions},US,1998-10-04,0,93,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,"Comedy, Drama",85411,tt0214698,The Three Stooges,"{Icon Productions}, {Storyline Entertainment}, {Interscope Communications}",US,2000-04-24,0,88,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,,60071,tt0193732,Missing Pieces,,US,2000-02-06,0,96,"[{'iso_639_1': 'en', 'name': 'English'}]"
23000000,"Family, Drama, Comedy",815,tt0204824,Animal Farm,{Turner Network Television},US,1999-10-03,0,91,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,,154207,tt1047474,Hellboy Animated: Iron Shoes,,US,2007-06-12,0,3,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,"Comedy, Drama",230428,tt2334593,Cas & Dylan,{Montefiore Films},US,2013-09-17,0,90,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,"Comedy, Romance",61113,tt0275170,The 4th Tenor,{WW & S Productions Inc.},US,2002-12-03,0,97,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,"Action, Science Fiction",29055,tt0341595,Sting of the Black Scorpion,{New Concorde},US,2002-11-06,0,84,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,Drama,60587,tt0163887,The Audrey Hepburn Story,"{Robert Greenwald Productions}, {Endemol Entertainment}","CA, US",2000-03-27,0,133,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'en', 'name': 'English'}]"
0,"Drama, Family, TV Movie",77606,tt0323810,Right on Track,"{Walt Disney Pictures}, {Just Singer Entertainment}",US,2003-03-21,0,89,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,TV Movie,27338,tt0271732,The Pretender 2001,{20th Century Fox Television},US,2001-01-22,0,96,"[{'iso_639_1': 'fr', 'name': 'Français'}]"
0,"Comedy, Drama",60238,tt0805190,Hidden Secrets,,US,2006-10-06,0,0,"[{'iso_639_1': 'en', 'name': 'English'}]"
5000000,"Horror, Thriller",298312,tt3567288,The Visit,"{Blumhouse Productions}, {Blinding Edge Pictures}",US,2015-09-10,98450062,94,"[{'iso_639_1': 'en', 'name': 'English'}]"
19500000,"Crime, Drama, Mystery",290751,tt1741273,Secret in Their Eyes,"{Ingenious Media}, {Gran Via Productions}, {IM Global}, {STX Entertainment}, {Route One Entertainment}, {Union Investment Partners}, {SITE Productions}, {'name': ""Willie's Movies"", 'id': 88609}","ES, GB, US",2015-10-14,34854990,111,"[{'iso_639_1': 'en', 'name': 'English'}]"
10000000,Horror,283445,tt2752772,Sinister 2,"{Alliance Films}, {Blumhouse Productions}, {IM Global}, {Automatik Entertainment}, {Entertainment One}, {Tank Caterpillar}, {Steady Aim}",US,2015-08-19,52882018,97,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,Comedy,343295,tt4705522,Jeff Ross Roasts Criminals: Live at Brazos County Jail,{Comedy Central},US,2015-06-13,0,51,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,"Family, Music, TV Movie",114955,tt2165933,Let It Shine,{Disney Channel},US,2012-06-15,0,90,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,"Action, Comedy",15531,tt1018723,Get Smart's Bruce and Lloyd Out of Control,"{Mosaic Media Group}, {Mad Chance}, {Warner Premiere}",US,2008-07-01,0,71,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]"
0,Horror,128311,tt1934458,Under the Bed,"{Site B}, {Through The Heart}",US,2012-07-19,0,87,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,"Thriller, Horror",117904,tt0143296,I've Been Waiting for You,"{NBC Studios}, {WildRice Productions}, {Bonnie Raskin Productions}",US,1998-03-22,0,90,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,"Science Fiction, Horror",296130,tt3397918,Harbinger Down,"{Dark Dunes Productions}, {Studio ADI}",US,2015-08-07,0,82,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]"
28000000,"Comedy, Action",261392,tt3316948,American Ultra,"{Lionsgate}, {Likely Story}, {FilmNation Entertainment}, {Circle of Confusion}, {The Bridge Finance Company}, {Merced Media Partners}, {PalmStar Media}","CH, US",2015-08-19,27139524,96,"[{'iso_639_1': 'en', 'name': 'English'}]"
5000000,"Action, Thriller",192141,tt1781922,No Escape,"{Bold Films}, {Living Films}, {Brothers Dowdle Productions}",US,2015-08-26,54418872,103,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'th', 'name': 'ภาษาไทย'}]"
28000000,"Drama, Music",277216,tt1398426,Straight Outta Compton,"{New Line Cinema}, {Universal Pictures}, {Legendary Pictures}, {Cube Vision}, {Broken Chair Flickz}, {Crucial Films}",US,2015-08-13,201634991,147,"[{'iso_639_1': 'en', 'name': 'English'}]"
12000000,"Adventure, Fantasy",135858,tt1733125,Dungeons & Dragons: The Book of Vile Darkness,"{Zinc Entertainment Inc.}, {Bomar OOD}","BG, US",2012-08-08,0,90,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,Thriller,310133,tt3813310,Cop Car,"{Park Pictures}, {Audax Films}, {Dark Arts Film}, {End Cue}",US,2015-08-07,134552,86,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,"Adventure, Drama, Family",49070,tt0294806,The Keeper: The Legend of Omar Khayyam,{Guide Company Films Inc.},US,2005-06-10,0,95,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fa', 'name': 'فارسی'}]"
0,"Action, Fantasy, Mystery",134777,tt0830361,The Lost Room,"{Lions Gate}, {Motel Man Productions}",US,2006-12-09,0,270,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,"Drama, Romance",41636,tt0218298,Get Your Stuff,"{Peoples Productions}, {Revision Studios}, {Wey-Man Productions}",US,2000-06-17,0,93,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,"Fantasy, Drama, Family",40205,tt1646876,16 Wishes,"{Disney Channel}, {Marvista Entertainment}",US,2010-06-25,0,90,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,"Science Fiction, Drama, Comedy",32633,tt0466669,Almost Normal,,US,2005-05-26,0,90,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,,146778,tt2404645,The Men Next Door,{Guest House Films},US,2012-12-11,0,84,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,"Comedy, Romance",77583,tt0494253,Long-Term Relationship,{Guest House Films},US,2006-01-01,0,97,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,Drama,19369,tt1137994,3-Day Weekend,"{TLA Releasing}, {Guest House Films}",US,2008-06-03,0,84,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,"Drama, Comedy, Music, Romance",36041,tt1332100,The Big Gay Musical,,US,2009-07-20,0,91,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,"Comedy, Romance",29063,tt0300996,The Biggest Fan,"{One Chance Productions Inc.}, {Pervasys Inc.}, {Tritan Northstar Entertainment}, {Triton Film Group}",US,2002-01-01,0,93,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,Science Fiction,260372,tt3307726,Bermuda Tentacles,{M. O. B. Movies},US,2014-04-04,0,126,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,"Adventure, Drama",59557,tt0813789,Marco Polo,,US,2007-04-06,0,166,"[{'iso_639_1': 'en', 'name': 'English'}]"
100000,"Comedy, Drama",308084,tt3824458,Tangerine,"{Duplass Brothers Productions}, {Through Films}",US,2015-07-10,702354,87,"[{'iso_639_1': 'hy', 'name': ''}, {'iso_639_1': 'en', 'name': 'English'}]"
0,Fantasy,16923,tt1294699,Merlin and the War of the Dragons,"{Asylum, The}",US,2008-11-25,0,90,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,"Thriller, Science Fiction",284674,tt2091478,Air,"{Automatik Entertainment}, {Circle of Confusion}, {Skybound Entertainment}, {Oddfellows Entertainment}","CA, US",2015-08-14,0,94,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,"Comedy, Family",39773,tt1230387,Just Peck,"{Jerry Leider Productions}, {Pheonix Entertainment}",US,2009-01-01,0,90,[]
0,"Fantasy, Action, Thriller, Science Fiction",42053,tt1506458,Witchville,,US,2010-05-22,0,87,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,"Action, Drama, Horror, Thriller",216580,tt2378453,Savaged,"{Raven Banner Entertainment}, {Green Dog Films}, {Cart Before The Horse Productions}",US,2014-08-06,0,91,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,"Thriller, Drama, Crime, Mystery",258284,tt1706598,Every Secret Thing,"{Likely Story}, {Hyde Park Entertainment}",US,2014-04-20,0,93,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,"Thriller, Horror",274899,tt3038142,Inner Demons,{Schorr Pictures},US,2014-06-13,0,85,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,"Family, Comedy, Drama",261036,tt2637378,Match,"{Permut Presentations}, {Sentinel Pictures}",US,2014-04-18,37285,90,"[{'iso_639_1': 'en', 'name': 'English'}]"
60000000,"Drama, Comedy",274479,tt2446980,Joy,"{Fox 2000 Pictures}, {Davis Entertainment}, {Annapurna Pictures}, {TSG Entertainment}",US,2015-12-24,101134059,124,"[{'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'en', 'name': 'English'}]"
0,"Crime, Drama",75025,tt0310243,Tracks,{Two Dog Productions Inc.},US,2005-09-09,0,92,"[{'iso_639_1': 'en', 'name': 'English'}]"
3000000,"Thriller, Mystery, Drama, Horror",351043,tt2837336,Amnesiac,{Infra-Red Pictures},US,2015-08-14,0,90,"[{'iso_639_1': 'en', 'name': 'English'}]"
40000000,"Drama, Science Fiction, Thriller",228066,tt1976009,Victor Frankenstein,"{Twentieth Century Fox Film Corporation}, {Davis Entertainment}, {Moving Picture Company (MPC)}, {TSG Entertainment}","GB, US",2015-11-10,34227298,109,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,Drama,274820,tt2217895,4 Minute Mile,"{One Square Mile Management Company}, {Phoenix Rising Motion Pictures}",US,2014-06-05,0,96,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,,192431,tt0481269,Carmen & Geoffrey,,US,2005-02-04,0,80,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,"Drama, War",31169,tt1010278,The Courageous Heart of Irena Sendler,"{Jeff Most Productions}, {Columbia Broadcasting System (CBS)}, {Hallmark Hall of Fame Productions}, {Baltmedia}, {K&K Selekt}, {Most / Rice Productions}, {Telekompanija Forma Pro}",US,2009-04-19,0,95,"[{'iso_639_1': 'lv', 'name': 'Latviešu'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ru', 'name': 'Pусский'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]"
0,"Crime, Drama, TV Movie",99762,tt2011218,Salem Falls,{Lifetime Television},US,2011-11-19,0,84,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,Comedy,264569,tt3667148,Dave Attell: Road Work,,US,2014-04-13,0,42,[]
0,"Horror, Thriller",100024,tt1562567,Bloodwork,,"US, CA",2012-05-10,0,100,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,"Comedy, Drama",142106,tt1826813,Petunia,,US,2013-06-28,0,112,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,Drama,56968,tt1528227,Pregnancy Pact,,US,2010-01-23,0,87,"[{'iso_639_1': 'en', 'name': 'English'}]"
5500000,"Horror, Thriller",25713,tt1056036,Animals,"{Anonymous Content}, {T&C Pictures}",US,2008-11-05,0,88,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,,354544,tt4512714,Demetri Martin: Live (At The Time),{New Wave Entertainment Television},US,2015-08-14,0,61,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,"Music, Drama",19505,tt0260949,Hendrix,{MGM Television},US,2000-09-17,0,100,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,"TV Movie, Action, Thriller",41241,tt0169989,Hard Time: Hostage Hotel,{Turner Original Productions},US,1999-11-14,0,88,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,"Music, Family, Fantasy, TV Movie",273106,tt0255873,Peter Pan,{Hart Sharp Video},US,2000-10-10,0,104,[]
0,"Crime, Drama, Thriller",58625,tt1707687,Street Kings 2: Motor City,{Silver Nitrate},US,2011-07-15,0,93,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,,207850,tt1986998,Tio Papi,,US,2013-09-06,0,90,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,"Thriller, Horror",290789,tt2345721,Breaking at the Edge,"{Cinemedia Films Inc.}, {TinRes Entertainment}, {Vitamin A Films}",US,2013-01-01,0,0,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,"Science Fiction, Thriller, Horror",28646,tt0120187,Spoiler,{Ed Ancoats Inc.},US,1998-09-15,0,99,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,"Comedy, Horror, Thriller",82466,tt1544578,Chop,{Splendid Film},US,2011-05-07,0,98,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,"Action, Adventure, Drama, Science Fiction, Thriller",21836,tt1249453,Humanity's End,"{Halcyon International Pictures}, {Empire Motion Pictures}, {Morphius Film}",US,2009-01-01,0,86,"[{'iso_639_1': 'en', 'name': 'English'}]"
16000000,"Drama, Romance, Science Fiction",301875,tt3289728,Equals,"{Scott Free Productions}, {Infinite Frameworks Studios}, {Freedom Media}, {A24}, {Route One Entertainment}",US,2015-07-15,2084628,101,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,"Action, Science Fiction, Adventure, Fantasy",329637,tt2621446,Star Trek: Renegades,{ST Renegades},US,2015-08-01,0,88,"[{'iso_639_1': 'en', 'name': 'English'}]"
15000000,"Comedy, Horror",273477,tt1727776,Scouts Guide to the Zombie Apocalypse,"{Paramount Pictures}, {Oops Doughnuts Productions}, {Broken Road Productions}, {Brucks Entertainment}",US,2015-10-23,14860766,93,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,"Comedy, Drama, Mystery",180679,tt1801096,Sexy Evil Genius,"{Launchpad Productions}, {Piller / Segan / Shepherd}, {Sobini Films}",US,2013-04-09,0,85,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,"Drama, Thriller",32671,tt0415833,Hate Crime,{Pasidg Productions Inc.},US,2006-03-16,40758,104,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,"Action, Adventure, Fantasy",347096,tt3478232,Mythica: The Darkspore,{Arrowstorm Entertainment},US,2015-06-24,0,108,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,Comedy,253255,tt3457734,Fort Tilden,,US,2014-03-08,0,95,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,"TV Movie, Action, Adventure, Comedy, Family",22084,tt1090750,Dadnapped,{Salty Pictures},US,2009-01-01,0,84,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,"TV Movie, Romance, Drama",45602,tt0243220,Disappearing Acts,{Amen Ra Films},US,2000-12-09,0,115,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,Drama,52050,tt1092411,The Princess of Nebraska,"{Entertainment Farm}, {Center for Asian American Media Production}",US,2008-06-20,0,77,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'zh', 'name': '普通话'}]"
0,"TV Movie, Comedy, Family",26847,tt0772185,Santa Baby,,"US, CA, DE",2006-12-10,0,89,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,"TV Movie, Drama, Comedy",287241,tt3816372,The Unauthorized Saved by the Bell Story,"{Front Street Pictures}, {Lifetime Television}",US,2014-09-01,0,88,"[{'iso_639_1': 'en', 'name': 'English'}]"
6000000,"Drama, Music, Romance",301351,tt3787590,We Are Your Friends,{Working Title Films},"GB, US, FR",2015-08-26,11122090,96,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}]"
0,"Drama, Action, Thriller, Crime",112130,tt1730294,For the Love of Money,,US,2012-06-08,0,93,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]"
3000000,Drama,323272,tt3832914,War Room,"{Provident Films}, {Affirm Films}, {Kendrick Brothers Productions}",US,2015-08-28,67790117,120,"[{'iso_639_1': 'en', 'name': 'English'}]"
25000000,"Crime, Thriller",276907,tt3569230,Legend,"{Working Title Films}, {Cross Creek Pictures}, {Anton Capital Entertainment (ACE)}","GB, US, FR",2015-09-09,42972994,131,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,"Drama, Thriller",277710,tt3317208,Anesthesia,{Hello Please},US,2016-01-08,0,90,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,Comedy,306943,tt2597760,The Outcasts,{BCDF Pictures},US,2017-04-14,0,95,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,Drama,253253,tt3297554,Animals,,US,2014-05-15,0,90,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,Comedy,301629,tt4000870,Addicted to Fresno,"{Andrea Sperling Productions}, {Lakeview Productions}, {Gamechanger Films}, {Leeden Media}, {TALU Productions}",US,2015-09-01,0,85,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,"Drama, Mystery, Thriller",300542,tt3993894,Queen of Earth,{Washington Square Films},US,2015-08-26,0,90,"[{'iso_639_1': 'en', 'name': 'English'}]"
0,"Adventure, Western, Action",82313,tt0818226,Shoot First And Pray You Live,"{HDNM Entertainment}, {aWounded Knee}",US,2008-12-04,0,110,[]
0,,335874,tt0867270,Childless,,US,2015-04-03,0,90,"[{'iso_639_1': 'en', 'name': 'English'}]"
15000000,Drama,306819,tt0810819,The Danish Girl,"{Pretty Pictures}, {Working Title Films}, {Artémis Productions}, {Le Tax Shelter du Gouvernement Fédéral de Belgique}, {Taxshelter. be}, {Shelter Productions}, {Senator Global Productions}, {Kvinde Films}, {ReVision Pictures}, {Copenhagen Film Fund}","DE, GB, US, BE, DK",2015-11-27,64191523,120,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]"
